noteId,tweetId,currentStatus,true_label_3way,true_label_text,n_votes,valid_votes,mean_rating_score,vote_helpful,vote_somewhat_helpful,vote_not_helpful,agree_rate,disagree_rate,helpful_clear_rate,helpful_good_sources_rate,helpful_addresses_claim_rate,helpful_important_context_rate,helpful_unbiased_language_rate,not_helpful_incorrect_rate,not_helpful_sources_missing_or_unreliable_rate,not_helpful_missing_key_points_rate,not_helpful_hard_to_understand_rate,not_helpful_argumentative_or_biased_rate,not_helpful_irrelevant_sources_rate,not_helpful_opinion_speculation_rate,not_helpful_note_not_needed_rate,mean_confidence,mean_changes_reader_understanding
1839628845361623125,1839267101875298469,CURRENTLY_RATED_HELPFUL,2,HELPFUL,16,16,0.9375,15,0,1,0.875,-0.875,0.875,0.5,0.875,0.875,1.0,-0.875,-1.0,-0.875,-1.0,-1.0,-1.0,-0.875,-1.0,71.125,77.1875
1840699628250947613,1840579797946159579,CURRENTLY_RATED_NOT_HELPFUL,0,NOT_HELPFUL,16,16,0.9375,15,0,1,0.875,-0.875,0.875,-0.75,0.875,-0.25,1.0,-0.875,-0.625,-0.875,-1.0,-1.0,-1.0,-1.0,-1.0,83.9375,59.0625
1840835084200656968,1840746760014098822,CURRENTLY_RATED_HELPFUL,2,HELPFUL,16,16,1.0,16,0,0,1.0,-1.0,1.0,0.875,1.0,0.375,1.0,-1.0,-0.875,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,84.125,75.5
1841290597363245254,1811483384608080242,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.0,0,0,16,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.5,0.375,0.75,-1.0,1.0,0.625,0.75,-1.0,77.0,13.3125
1843699271004238208,1843275088914678128,CURRENTLY_RATED_NOT_HELPFUL,0,NOT_HELPFUL,16,16,0.0,0,0,16,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-0.75,-0.75,-0.75,0.125,-1.0,-0.375,-0.375,0.875,-1.0,71.0625,16.5625
1844134029924368436,1844125986834743793,CURRENTLY_RATED_HELPFUL,2,HELPFUL,16,16,1.0,16,0,0,1.0,-1.0,1.0,-0.75,1.0,0.75,1.0,-1.0,-0.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,80.625,88.5
1845529637469765960,1845405769904136437,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.0625,1,0,15,-0.875,0.875,-0.875,-1.0,-0.875,-0.875,-1.0,-0.625,-0.375,0.625,-1.0,0.125,0.0,0.0,-1.0,66.1875,20.8125
1845822876580303287,1845764960908910849,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.0,0,0,16,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.75,0.75,-1.0,-1.0,-0.75,-0.75,-1.0,66.1875,21.9375
1847016642028491001,1846991607108981049,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.125,2,0,14,-0.75,0.75,-0.75,-0.375,-0.75,-0.875,0.0,-0.375,-0.5,0.375,-1.0,-1.0,-0.75,-1.0,-0.875,69.6875,29.375
1851546068552659455,1744236341217394716,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.0,0,0,16,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-0.875,-0.875,-0.25,0.125,-1.0,-1.0,0.25,-0.875,0.375,70.375,7.6875
1852468134218789186,1852364990788829503,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.0,0,0,16,-1.0,1.0,-1.0,-0.5,-1.0,-1.0,-0.5,-0.125,-1.0,0.5,-1.0,-1.0,-0.25,-1.0,-1.0,67.5625,18.6875
1858301061670260869,1858288577601298532,CURRENTLY_RATED_NOT_HELPFUL,0,NOT_HELPFUL,16,16,0.0,0,0,16,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-0.625,-0.5,0.0,0.5,-1.0,0.875,-0.125,1.0,-1.0,76.5,19.5
1861351884843343882,1860503605066764772,CURRENTLY_RATED_HELPFUL,2,HELPFUL,16,16,0.0,0,0,16,-1.0,1.0,-1.0,-0.875,-1.0,-1.0,-0.75,0.125,-0.625,0.375,-0.875,-0.875,-0.75,-0.875,-1.0,72.625,19.125
1864956687465029863,1864486553612947741,CURRENTLY_RATED_NOT_HELPFUL,0,NOT_HELPFUL,16,16,0.0,0,0,16,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-0.875,0.125,-0.375,0.75,-0.75,0.5,-0.75,0.0,-1.0,73.5625,10.0625
1865595558443851957,1865001641746846104,CURRENTLY_RATED_NOT_HELPFUL,0,NOT_HELPFUL,16,16,0.0,0,0,16,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-0.75,-0.125,-0.875,-0.625,-0.875,-1.0,-0.25,-0.25,0.375,76.1875,6.375
1866157771504165347,1866148370110193703,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.0,0,0,16,-0.875,0.875,-1.0,-1.0,-1.0,-1.0,-0.625,-0.625,0.875,0.375,-1.0,-1.0,-0.75,-0.875,-1.0,64.375,16.0625
1866842002530164767,1866761412892328292,CURRENTLY_RATED_HELPFUL,2,HELPFUL,16,16,0.875,14,0,2,0.75,-0.75,0.75,-0.5,0.75,0.125,0.875,-0.875,-0.625,-0.875,-1.0,-1.0,-1.0,-1.0,-1.0,72.4375,72.1875
1867228729363091932,1866846824281366738,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.0,0,0,16,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.375,-0.625,-0.125,-0.875,0.5,-0.375,1.0,-0.75,67.5,14.8125
1869734202650001820,1869580413246574777,CURRENTLY_RATED_HELPFUL,2,HELPFUL,16,16,0.75,12,0,4,0.5,-0.5,0.5,0.375,0.5,0.5,0.625,-1.0,-0.75,-0.625,-1.0,-1.0,-0.875,-0.75,-1.0,79.125,70.3125
1870078468928495717,1679485139259363332,CURRENTLY_RATED_NOT_HELPFUL,0,NOT_HELPFUL,16,16,0.0,0,0,16,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-0.75,0.25,-0.125,0.0,-1.0,-1.0,0.75,-0.625,-0.875,76.75,13.125
1872233009933647912,1871846613561557266,CURRENTLY_RATED_NOT_HELPFUL,0,NOT_HELPFUL,16,16,0.0,0,0,16,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.875,0.125,-0.875,-1.0,1.0,-0.875,1.0,83.8125,9.375
1872244241033838894,1871274904143737176,CURRENTLY_RATED_NOT_HELPFUL,0,NOT_HELPFUL,16,16,0.375,6,0,10,-0.25,0.25,-0.25,-0.5,-0.25,-0.75,0.25,-0.625,0.25,-0.25,-1.0,-1.0,-0.5,-1.0,-0.375,72.75,31.5
1873282904114987375,1873280169114517868,CURRENTLY_RATED_HELPFUL,2,HELPFUL,16,16,0.3125,5,0,11,-0.375,0.375,-0.375,-1.0,-0.375,-0.5,-0.25,-0.75,0.0,0.0,-1.0,-1.0,-0.875,-0.875,-0.625,62.75,28.1875
1877573091041136799,1706373084327055843,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.0,0,0,16,-1.0,1.0,-1.0,-0.875,-1.0,-1.0,-0.875,-0.625,-0.25,0.25,-1.0,0.125,0.125,-0.125,-0.5,58.875,11.625
1878369249816928454,1878240880404136228,CURRENTLY_RATED_HELPFUL,2,HELPFUL,16,16,0.0625,1,0,15,-0.875,0.875,-0.875,-0.75,-0.875,-0.875,-0.5,-0.5,-0.875,0.25,-0.625,-0.75,-0.125,-0.875,-0.125,58.0,18.9375
1880419354979815646,1880126254596386847,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.25,4,0,12,-0.5,0.5,-0.5,-0.875,-0.5,-0.5,-0.375,-0.625,0.125,0.0,-1.0,0.0,-0.75,-0.875,-1.0,68.375,34.1875
1882726462463033399,1882723472750858431,CURRENTLY_RATED_HELPFUL,2,HELPFUL,16,16,0.0,0,0,16,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.625,-0.125,-0.375,-1.0,1.0,-0.625,-0.75,-1.0,56.3125,22.125
1885086159988019390,1884804048764739944,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.875,14,0,2,0.75,-0.75,0.75,0.625,0.75,0.625,0.875,-1.0,-0.875,-0.75,-1.0,-1.0,-1.0,-0.75,-1.0,78.125,66.5
1886088960448905349,1886051954272747544,CURRENTLY_RATED_NOT_HELPFUL,0,NOT_HELPFUL,16,16,0.0,0,0,16,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-0.875,-0.5,-0.75,0.25,-1.0,-0.75,-0.25,0.625,-1.0,72.25,17.5625
1887773601916448792,1887488479853969485,CURRENTLY_RATED_NOT_HELPFUL,0,NOT_HELPFUL,16,16,0.0,0,0,16,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.25,-1.0,-0.625,-0.75,-0.25,0.625,0.375,1.0,85.875,4.9375
1888964838384394370,1888962705140150764,CURRENTLY_RATED_HELPFUL,2,HELPFUL,16,16,1.0,16,0,0,1.0,-1.0,1.0,-0.625,0.5,0.5,1.0,-1.0,0.25,-1.0,-1.0,-1.0,-1.0,-0.75,-1.0,67.375,72.25
1890145104062738738,1890127699219476508,CURRENTLY_RATED_HELPFUL,2,HELPFUL,16,16,0.0,0,0,16,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.75,-1.0,-0.375,-1.0,-1.0,0.25,-0.875,-0.5,74.1875,11.5
1890534513446404206,1890372542495375453,CURRENTLY_RATED_HELPFUL,2,HELPFUL,16,16,0.0,0,0,16,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-0.375,-0.875,0.25,0.875,-1.0,-0.75,0.875,-0.375,-1.0,74.625,20.3125
1891626984427618805,1891568785225654531,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.6875,11,0,5,0.375,-0.375,0.375,0.375,0.375,-0.25,0.5,-0.625,-0.875,-0.625,-1.0,-1.0,-0.875,-1.0,-1.0,76.75,52.1875
1892074786316013845,1891946377904627867,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.0,0,0,16,-1.0,1.0,-1.0,-0.875,-1.0,-0.875,-1.0,-0.125,-0.375,0.375,-1.0,0.5,0.625,-0.125,-1.0,68.625,19.0
1892293780109422954,1892242622623699357,CURRENTLY_RATED_NOT_HELPFUL,0,NOT_HELPFUL,16,16,0.0,0,0,16,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.75,0.25,-1.0,0.75,0.375,-0.875,0.125,80.5625,5.0
1892386149215166476,1891923697998450994,CURRENTLY_RATED_NOT_HELPFUL,0,NOT_HELPFUL,16,16,0.0,0,0,16,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.125,0.0,0.375,-0.75,-0.875,0.125,0.125,-0.625,72.3125,8.75
1893762861186633783,1893480087141470655,CURRENTLY_RATED_NOT_HELPFUL,0,NOT_HELPFUL,16,16,0.0,0,0,16,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-0.625,-1.0,0.375,0.125,-0.625,-1.0,0.75,0.875,-0.875,76.625,8.6875
1893992441830899774,1893942575142220250,CURRENTLY_RATED_HELPFUL,2,HELPFUL,16,16,0.9375,15,0,1,0.875,-0.875,0.875,0.875,0.875,0.75,0.875,-0.875,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,80.625,76.4375
1895290873270936012,1895260307813277933,CURRENTLY_RATED_HELPFUL,2,HELPFUL,16,16,0.0,0,0,16,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-0.75,-0.25,-0.375,0.0,-1.0,-1.0,-0.25,-0.75,-0.875,60.25,17.3125
1895731491218604408,1895647240561303739,CURRENTLY_RATED_NOT_HELPFUL,0,NOT_HELPFUL,16,16,0.0,0,0,16,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-0.875,-1.0,-0.625,-0.625,-1.0,-0.625,-0.125,0.125,0.875,82.75,4.6875
1897629307620692182,1897153641905316133,CURRENTLY_RATED_NOT_HELPFUL,0,NOT_HELPFUL,16,16,0.0,0,0,16,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-0.5,0.125,-0.25,0.5,-1.0,0.875,0.125,0.5,-1.0,64.4375,21.4375
1897781894584164422,1897667738341884258,CURRENTLY_RATED_NOT_HELPFUL,0,NOT_HELPFUL,16,16,0.0,0,0,16,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-0.625,-0.875,0.375,0.125,-1.0,-1.0,-0.75,-0.875,-0.875,77.6875,19.0625
1899923606164967746,1899608675473379351,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.0,0,0,16,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-0.875,-0.5,0.25,0.625,-1.0,-0.25,0.75,0.125,-0.875,63.4375,19.1875
1900040789624868983,1899732439620104203,CURRENTLY_RATED_NOT_HELPFUL,0,NOT_HELPFUL,16,16,0.0,0,0,16,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.625,0.875,-0.625,-1.0,-1.0,-0.625,-1.0,0.0,84.5625,8.1875
1900096092277969166,1899947340259062037,CURRENTLY_RATED_HELPFUL,2,HELPFUL,16,16,0.0,0,0,16,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.25,0.125,-1.0,-0.125,0.25,0.625,-0.875,62.9375,14.375
1902118076092707237,1902053601330987105,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.0,0,0,16,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-0.875,-1.0,-0.25,-0.125,-1.0,-0.75,0.625,-0.625,0.25,84.5,5.375
1905606688742293949,1905586974313881889,CURRENTLY_RATED_HELPFUL,2,HELPFUL,16,16,0.625,10,0,6,0.25,-0.25,0.25,-0.375,0.375,0.375,0.5,-0.625,-0.375,-0.5,-1.0,-1.0,-1.0,-1.0,-1.0,71.625,56.1875
1909842610866291196,1909143591672336538,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.3125,5,0,11,-0.375,0.375,-0.375,-1.0,-0.5,-0.5,0.125,-0.125,0.5,-0.375,-1.0,-1.0,-0.75,0.0,-1.0,57.25,32.625
1910094551337070846,1910032001609965705,CURRENTLY_RATED_HELPFUL,2,HELPFUL,16,16,0.5625,9,0,7,0.125,-0.125,0.125,-0.375,0.125,-0.125,0.375,-0.875,-0.875,-0.25,-1.0,-1.0,-0.75,-1.0,-0.875,69.4375,50.375
1910999968149656020,1910747602292797575,CURRENTLY_RATED_NOT_HELPFUL,0,NOT_HELPFUL,16,16,0.0,0,0,16,-0.875,0.875,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.125,-1.0,0.75,0.25,-0.125,-0.875,85.625,4.8125
1913666813826888169,1913053231674277937,CURRENTLY_RATED_NOT_HELPFUL,0,NOT_HELPFUL,16,16,0.0,0,0,16,-0.875,0.875,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.75,-1.0,0.125,0.375,-0.875,0.625,83.5,5.4375
1917493232541339800,1917292810790916416,CURRENTLY_RATED_NOT_HELPFUL,0,NOT_HELPFUL,16,16,0.0,0,0,16,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-0.875,-0.875,-1.0,-0.25,-1.0,-1.0,0.25,0.375,-0.125,79.5625,5.5
1921236913203118149,1921188620452393411,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.0,0,0,16,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-0.875,-0.75,0.75,0.5,-0.75,-0.625,-0.75,0.25,-0.875,68.1875,19.4375
1922069643554128226,1922056753119650023,CURRENTLY_RATED_HELPFUL,2,HELPFUL,16,16,0.6875,11,0,5,0.375,-0.375,0.375,-1.0,0.375,0.25,0.625,-0.375,0.125,-0.5,-1.0,-1.0,-1.0,-0.625,-1.0,62.875,62.375
1922183620057288769,1921998123934622067,CURRENTLY_RATED_HELPFUL,2,HELPFUL,16,16,0.0,0,0,16,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.75,-1.0,-1.0,0.875,-1.0,-0.625,82.375,6.4375
1922576207964426303,1922553167868240378,CURRENTLY_RATED_HELPFUL,2,HELPFUL,16,16,0.5625,9,0,7,0.125,-0.125,0.125,0.125,0.25,0.125,0.375,-1.0,-0.375,-0.375,-1.0,-0.875,-1.0,-0.875,-0.875,69.8125,56.3125
1924316063153479847,1924235549784576232,CURRENTLY_RATED_HELPFUL,2,HELPFUL,16,16,0.875,14,0,2,0.75,-0.75,0.75,0.375,0.75,0.75,0.75,-0.875,-0.875,-0.875,-1.0,-0.875,-0.875,-0.875,-1.0,76.75,75.625
1931974469498581095,1928167573587141040,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.1875,3,0,13,-0.625,0.625,-0.625,-1.0,-0.625,-0.75,-0.5,-0.75,0.125,0.375,-1.0,-1.0,-0.5,-0.75,-1.0,63.25,32.0625
1932164766962716726,1932161764592161101,CURRENTLY_RATED_NOT_HELPFUL,0,NOT_HELPFUL,16,16,0.0,0,0,16,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.75,0.125,0.75,-1.0,1.0,-0.125,-0.625,-1.0,76.875,13.125
1932913976251175071,1932768401627152550,CURRENTLY_RATED_HELPFUL,2,HELPFUL,16,16,0.5625,9,0,7,0.125,-0.125,0.125,0.25,0.125,0.125,0.375,-0.875,-0.75,-0.375,-1.0,-1.0,-0.875,-0.875,-0.875,75.0625,46.375
1934461572446826985,1934253142624923776,CURRENTLY_RATED_HELPFUL,2,HELPFUL,16,16,0.0,0,0,16,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-0.875,-0.875,0.75,0.75,-1.0,-0.75,0.0,0.75,-1.0,67.0,20.625
1935769448415129996,1935763557779374325,CURRENTLY_RATED_HELPFUL,2,HELPFUL,16,16,0.0,0,0,16,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-0.875,-0.375,0.75,0.375,-1.0,-1.0,0.625,-1.0,-1.0,74.4375,10.4375
1937565174170370148,1937464932787785951,CURRENTLY_RATED_HELPFUL,2,HELPFUL,16,16,0.625,10,0,6,0.25,-0.25,0.25,-0.5,0.25,0.125,0.875,-0.75,0.25,-0.5,-1.0,-1.0,-0.625,-1.0,-1.0,68.0,48.1875
1939672155081384366,1939627080452640834,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.125,2,0,14,-0.75,0.75,-0.75,-0.75,-0.625,-0.75,-0.5,0.125,-0.625,-0.5,-1.0,-1.0,0.0,-0.75,-0.625,64.4375,24.75
1944409734620274865,1944349241771692159,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.375,6,0,10,-0.25,0.25,-0.25,0.0,-0.25,-0.125,0.125,-0.625,-0.375,-0.125,-1.0,-0.875,-0.375,-0.875,-1.0,65.0625,41.1875
1945613075379302477,1945510049087938884,CURRENTLY_RATED_HELPFUL,2,HELPFUL,16,16,0.0,0,0,16,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.125,-0.625,0.375,-1.0,-1.0,-0.375,-0.875,-0.875,66.3125,15.5
1947718064629338493,1947422101352419796,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.0,0,0,16,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-0.625,-0.75,-0.875,0.25,-1.0,-1.0,0.125,-0.875,0.125,77.0625,8.875
1949000915349905752,1948764496903762045,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.5625,9,0,7,0.0,0.0,0.125,0.5,0.375,-0.125,0.75,-0.375,-0.75,-0.375,-1.0,-1.0,-1.0,-0.875,-1.0,70.0625,51.375
1953717281046884388,1953569886636323274,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.0,0,0,16,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.875,0.625,0.75,-1.0,0.625,0.125,-0.125,-1.0,72.625,14.375
1954473999141880152,1954438812651663475,CURRENTLY_RATED_NOT_HELPFUL,0,NOT_HELPFUL,16,16,0.0,0,0,16,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.75,0.125,0.5,-1.0,1.0,0.75,1.0,-1.0,77.875,6.75
1954771396392783903,1954675542424506759,CURRENTLY_RATED_HELPFUL,2,HELPFUL,16,16,0.125,2,0,14,-0.75,0.75,-0.75,-0.5,-0.75,-0.875,-0.5,-1.0,0.125,0.25,-1.0,-0.875,-0.5,0.125,-0.75,65.125,24.5
1956227974576980231,1955633818875908149,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.0,0,0,16,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.625,0.5,0.375,-1.0,-0.25,0.875,-0.25,-0.75,83.375,4.6875
1957059791236239494,1956758502807847033,CURRENTLY_RATED_NOT_HELPFUL,0,NOT_HELPFUL,16,16,0.0,0,0,16,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-0.75,-0.75,0.0,0.625,-1.0,-0.125,0.125,0.25,-0.75,64.6875,16.5
1961531287287869478,1961439931089236307,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.0,0,0,16,-1.0,1.0,-1.0,-1.0,-0.75,-1.0,-0.375,0.75,0.875,-0.125,-0.875,-1.0,-0.25,-0.875,-1.0,52.875,18.8125
1962682319627542774,1962517084774203408,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.5,8,0,8,0.0,0.0,0.0,-1.0,0.0,0.0,0.25,-0.125,-0.125,-0.25,-1.0,-1.0,-0.75,-0.25,-0.875,62.625,51.125
1972858901914964099,1972124963982528646,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.0,0,0,16,-1.0,1.0,-1.0,-0.875,-1.0,-1.0,-0.25,0.0,0.625,0.5,-1.0,-0.75,-0.625,0.375,-1.0,53.875,24.3125
1974471476297207954,1974390542206484485,CURRENTLY_RATED_NOT_HELPFUL,0,NOT_HELPFUL,16,16,0.0625,1,0,15,-0.875,0.875,-0.875,-1.0,-0.875,-0.875,-0.75,0.25,0.25,0.25,-1.0,0.875,-0.75,0.625,-1.0,50.375,23.625
1977091123081318521,1977081433534742723,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.0,0,0,16,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.375,-0.625,0.625,-1.0,0.5,0.0,-0.625,-1.0,79.75,13.5
1977805770311029183,1976315088652075150,CURRENTLY_RATED_HELPFUL,2,HELPFUL,16,16,0.625,10,0,6,0.25,-0.25,0.25,0.375,0.125,0.0,0.5,-0.75,-0.75,-0.75,-1.0,-0.875,-1.0,-1.0,-1.0,75.75,50.75
1980751288334725344,1980555228941558038,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.625,10,0,6,0.25,-0.25,0.125,-1.0,0.125,0.25,0.375,-0.875,0.0,-0.25,-1.0,-1.0,-0.875,0.125,-1.0,59.9375,49.375
1981211832955392052,1980907223858790432,CURRENTLY_RATED_NOT_HELPFUL,0,NOT_HELPFUL,16,16,0.0,0,0,16,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-0.5,-1.0,-1.0,0.625,-0.75,0.75,-0.125,0.375,0.75,73.5625,13.5
1981211991189422134,1980924564034220427,CURRENTLY_RATED_NOT_HELPFUL,0,NOT_HELPFUL,16,16,0.0,0,0,16,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.625,-0.875,-0.25,-0.875,0.875,-0.875,1.0,-0.375,71.0,11.625
1983009392485142929,1982840033246937143,CURRENTLY_RATED_HELPFUL,2,HELPFUL,16,16,0.5,8,0,8,0.0,0.0,0.0,-1.0,0.0,-0.375,0.0,-0.875,0.0,-0.25,-1.0,-0.875,-0.75,-0.75,-1.0,64.375,43.1875
1983260570775388570,1982764861974081639,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.875,14,0,2,0.75,-0.75,0.75,0.75,0.75,0.75,-0.75,-0.75,-1.0,-0.875,-1.0,0.625,-0.875,-1.0,-1.0,79.75,67.75
1983886720064999747,1983611387017298367,CURRENTLY_RATED_NOT_HELPFUL,0,NOT_HELPFUL,16,16,0.0,0,0,16,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.25,0.75,-1.0,1.0,0.75,-0.625,-1.0,75.875,15.0
1984458739404194133,1984084080842231881,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,1.0,16,0,0,1.0,-1.0,1.0,0.25,1.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,80.75,65.25
1984693362503336039,1984593588718879206,CURRENTLY_RATED_NOT_HELPFUL,0,NOT_HELPFUL,16,16,0.0,0,0,16,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.125,-1.0,0.75,-0.125,-0.25,-0.25,81.75,5.25
1987598012751720949,1987540288404148374,CURRENTLY_RATED_HELPFUL,2,HELPFUL,16,16,0.4375,7,0,9,-0.125,0.125,-0.125,-0.125,-0.125,-0.125,-0.125,-0.5,-0.625,-0.25,-1.0,-1.0,-0.5,-1.0,-0.875,67.5,44.5
1988307245889712207,1988125522484666392,CURRENTLY_RATED_HELPFUL,2,HELPFUL,16,16,0.0,0,0,16,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-0.875,-0.5,0.0,0.625,-0.875,-0.75,-0.75,0.75,-1.0,73.875,18.375
1988373319146762404,1988278147075502373,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.0625,1,0,15,-0.875,0.875,-0.875,-1.0,-0.875,-0.875,-0.625,-0.75,0.125,0.25,-1.0,-0.75,-0.5,-0.75,-0.625,65.8125,20.3125
1991674720186462646,1991035323350978868,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.0,0,0,16,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-0.75,-0.875,-0.625,-0.375,-0.625,-0.875,0.375,-0.625,0.125,78.4375,5.25
1991993375449288772,1991930401838035204,CURRENTLY_RATED_NOT_HELPFUL,0,NOT_HELPFUL,16,16,0.125,2,0,14,-0.625,0.625,-0.75,-1.0,-0.875,-1.0,-0.25,-0.875,-0.5,0.25,-1.0,-1.0,-0.5,-0.5,0.625,75.0,16.5625
1992233728676962631,1992023664695689247,CURRENTLY_RATED_NOT_HELPFUL,0,NOT_HELPFUL,16,16,0.0,0,0,16,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-0.875,0.125,0.125,0.625,-1.0,-0.875,-0.5,-1.0,-1.0,58.375,19.875
1992652470703788278,1992417585879720366,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.375,6,0,10,-0.25,0.25,-0.375,-1.0,-0.375,-0.875,-0.25,-0.5,-1.0,-0.75,-1.0,-1.0,-0.25,0.25,-0.5,69.125,29.5625
1994250579669856632,1994134093764678100,CURRENTLY_RATED_HELPFUL,2,HELPFUL,16,16,0.6875,11,0,5,0.375,-0.375,0.375,-0.125,0.375,0.125,0.375,-0.875,-0.75,-0.875,-1.0,-1.0,-1.0,-1.0,-0.625,79.5,58.25
