noteId,tweetId,currentStatus,true_label_3way,true_label_text,n_votes,valid_votes,mean_rating_score,vote_helpful,vote_somewhat_helpful,vote_not_helpful,agree_rate,disagree_rate,helpful_clear_rate,helpful_good_sources_rate,helpful_addresses_claim_rate,helpful_important_context_rate,helpful_unbiased_language_rate,not_helpful_incorrect_rate,not_helpful_sources_missing_or_unreliable_rate,not_helpful_missing_key_points_rate,not_helpful_hard_to_understand_rate,not_helpful_argumentative_or_biased_rate,not_helpful_irrelevant_sources_rate,not_helpful_opinion_speculation_rate,not_helpful_note_not_needed_rate,mean_confidence,mean_changes_reader_understanding
1784924020443406629,1784659058232078762,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.0,0,0,16,-0.875,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.875,-0.125,-0.875,-0.875,-0.25,-1.0,1.0,79.25,7.625
1785028602704113721,1784822900672893328,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.5,0,16,0,0.375,-0.625,-0.875,0.875,0.5,0.0,0.375,-1.0,-0.875,0.0,-1.0,-0.875,-1.0,-1.0,-1.0,66.3125,44.5
1785092557296509125,1785063548793557378,CURRENTLY_RATED_HELPFUL,2,HELPFUL,16,16,0.59375,3,13,0,0.75,-0.75,-0.375,0.875,1.0,0.75,0.125,-0.875,-1.0,-0.75,-1.0,-1.0,-1.0,-1.0,-1.0,73.875,64.8125
1785253205309362675,1785042786783215669,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.65625,5,11,0,1.0,-1.0,0.125,0.875,1.0,0.75,0.25,-1.0,-1.0,-0.75,-1.0,-1.0,-1.0,-1.0,-1.0,79.5,65.5
1785278510862344539,1785062726277988498,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.375,0,12,4,-0.25,0.25,-0.75,0.25,0.0,0.125,0.25,-0.25,-0.625,0.0,-1.0,-0.875,-0.75,-0.875,-1.0,67.0625,39.9375
1785475151460733150,1785429874951475366,CURRENTLY_RATED_HELPFUL,2,HELPFUL,16,16,0.5,0,16,0,1.0,-1.0,-0.25,0.25,1.0,0.0,0.875,-1.0,-0.875,-0.625,-1.0,-1.0,-1.0,-1.0,-1.0,72.25,55.3125
1785730754145640457,1785701332470366713,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.0,0,0,16,-1.0,-0.25,-1.0,-1.0,-1.0,-1.0,-1.0,-0.875,-1.0,0.0,-0.75,-1.0,-0.625,-1.0,0.5,81.6875,6.375
1785750039723216981,1785669162364269023,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.5,0,16,0,1.0,-1.0,-0.625,0.625,0.875,0.375,0.0,-1.0,-0.75,-0.375,-1.0,-1.0,-0.75,-0.125,-1.0,70.5625,53.25
1785998237087813713,1757583254754836698,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.5,0,16,0,0.875,-0.875,-0.625,0.75,1.0,0.375,0.625,-1.0,-0.75,-0.875,-1.0,-1.0,-1.0,-0.75,-1.0,69.8125,56.8125
1786381505687646602,1786218519061016972,CURRENTLY_RATED_HELPFUL,2,HELPFUL,16,16,0.5,0,16,0,0.875,-0.875,-0.625,0.625,0.875,0.75,-0.375,-1.0,-0.625,-0.5,-0.75,-1.0,-1.0,-1.0,-1.0,68.9375,56.25
1786491504543891595,1786480210977689797,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.53125,1,15,0,1.0,-1.0,-0.25,1.0,0.875,0.125,0.375,-1.0,-1.0,-0.75,-1.0,-1.0,-1.0,-1.0,-1.0,74.625,53.625
1787029956070895648,1786391959478673472,CURRENTLY_RATED_HELPFUL,2,HELPFUL,16,16,0.03125,0,1,15,-1.0,0.625,-1.0,-0.625,-1.0,-0.875,-0.875,-0.875,-0.875,0.875,-1.0,-0.875,0.875,-1.0,-0.75,77.125,15.5625
1787212069793628447,1786935061457031306,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.40625,0,13,3,0.25,-0.625,-0.625,0.25,-0.25,0.25,0.5,-1.0,-0.5,0.375,-1.0,-1.0,-0.625,-0.875,-0.5,65.6875,35.8125
1787296646297964604,1787255747400618378,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.25,0,8,8,-0.75,0.75,-0.625,-0.375,0.0,-0.125,-0.375,0.0,-0.5,-0.25,-1.0,-1.0,-1.0,-0.875,-0.875,72.5,34.1875
1787431511521730624,1787305357150224447,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.34375,0,11,5,0.375,-0.625,-0.25,-1.0,-0.125,-0.5,0.25,-0.875,-1.0,-0.75,-1.0,-1.0,-0.75,-1.0,0.125,74.875,27.125
1787503659141431804,1787147615479685319,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.5,0,16,0,0.875,-0.875,-0.125,-0.625,1.0,0.75,0.375,-1.0,0.5,-0.5,-0.75,-1.0,-1.0,-1.0,-1.0,66.75,55.25
1787904531868611047,1787767017744761065,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.53125,2,13,1,0.625,-0.75,0.0,0.0,0.875,0.25,-0.125,-0.875,-0.375,-0.75,-1.0,-1.0,-0.875,-1.0,-1.0,73.0625,53.125
1787992098177994807,1787853544093065593,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.53125,1,15,0,0.75,-0.75,-0.75,1.0,0.5,0.375,0.375,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-0.875,-1.0,70.125,51.875
1788120449769218347,1787866079026630995,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.5,0,16,0,0.5,-0.5,-0.875,0.875,0.875,0.625,0.0,-1.0,-0.875,-0.375,-1.0,-1.0,-0.875,-1.0,-1.0,72.3125,52.5
1788130173927256227,1787994711984103934,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.5,0,16,0,0.875,-0.875,-0.375,0.75,1.0,0.375,0.5,-1.0,-1.0,-0.875,-1.0,-1.0,-1.0,-1.0,-1.0,71.5625,56.8125
1788142149336223807,1788056382383759685,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.03125,0,1,15,-1.0,0.5,-1.0,-1.0,-1.0,-0.875,-1.0,-0.75,-0.375,0.75,-1.0,-0.5,0.375,-0.75,-0.375,79.375,10.0
1788160669134528659,1787705280861515798,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.6875,6,10,0,1.0,-1.0,0.375,0.75,1.0,0.375,0.75,-1.0,-1.0,-0.875,-1.0,-1.0,-1.0,-1.0,-1.0,79.5,65.6875
1788236639782711386,1788098589765382473,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.09375,0,3,13,-0.875,0.5,-0.875,-0.625,-0.75,-0.625,-0.875,-0.5,-0.375,0.75,-0.25,-0.5,0.25,0.75,-0.875,70.75,21.5625
1788589114289467687,1788584140817956959,CURRENTLY_RATED_HELPFUL,2,HELPFUL,16,16,0.25,0,8,8,0.5,-0.5,-1.0,0.25,0.0,0.0,-0.375,-1.0,-0.625,0.5,-1.0,-1.0,-0.75,-0.5,-0.875,72.0625,40.1875
1788612097485525162,1788573912143384884,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.8125,10,6,0,1.0,-1.0,0.25,1.0,1.0,0.625,0.75,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,80.25,72.75
1788734250067308897,1788389423857447113,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.09375,0,3,13,-0.875,0.125,-0.875,-1.0,-0.75,-1.0,-0.625,-0.75,-0.5,0.0,-0.625,-0.625,-0.5,1.0,-0.375,68.125,16.5
1789083858681368994,1787950584110227963,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.625,4,12,0,1.0,-1.0,-0.25,1.0,1.0,0.625,0.875,-1.0,-1.0,-0.75,-1.0,-1.0,-1.0,-1.0,-1.0,73.8125,62.875
1789159916420419626,1788938324297560213,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.78125,9,7,0,1.0,-1.0,0.25,1.0,1.0,0.375,0.25,-1.0,-1.0,-0.875,-1.0,-1.0,-1.0,-1.0,-1.0,80.25,72.5625
1789184958432502100,1789157965322408179,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.5625,2,14,0,1.0,-1.0,0.375,0.125,0.375,0.25,0.25,-1.0,-0.75,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,73.1875,52.9375
1789324874411905309,1789271130311729204,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.53125,1,15,0,0.75,-0.75,0.5,0.25,1.0,-0.25,0.0,-0.875,-0.75,-0.875,-1.0,-1.0,-1.0,-1.0,-1.0,75.4375,61.0625
1789539960820727888,1789417778807513392,CURRENTLY_RATED_HELPFUL,2,HELPFUL,16,16,0.5625,2,14,0,1.0,-1.0,-0.25,0.5,0.875,0.75,0.625,-1.0,-0.875,-0.75,-1.0,-1.0,-1.0,-1.0,-1.0,75.375,61.875
1790057009569493050,1790044781273350543,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.5625,2,14,0,1.0,-1.0,-0.125,0.875,0.875,0.75,0.375,-1.0,-1.0,-0.75,-1.0,-1.0,-1.0,-1.0,-1.0,77.1875,62.6875
1790111680686420321,1790020188710089046,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.71875,7,9,0,1.0,-1.0,0.875,1.0,1.0,0.25,0.25,-1.0,-1.0,-0.875,-1.0,-0.875,-1.0,-1.0,-1.0,81.125,69.4375
1790208292322504952,1789937377458188481,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.53125,1,15,0,1.0,-1.0,-0.625,1.0,0.5,0.625,0.625,-1.0,-1.0,-0.375,-1.0,-1.0,-1.0,-1.0,-1.0,71.6875,54.9375
1790293196834009145,1790065311565189174,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.5,0,16,0,0.625,-0.625,-0.75,-0.375,0.875,0.375,-0.125,-0.75,0.375,-0.375,-1.0,0.125,-1.0,-1.0,-1.0,64.4375,42.6875
1790677619073269975,1790167775203504615,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.375,0,12,4,0.0,0.0,-1.0,-0.375,0.5,0.125,-0.125,-0.625,0.25,-0.25,-1.0,-0.125,-0.625,-1.0,-1.0,67.125,41.625
1790769552726376951,1790723064319115530,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.03125,0,1,15,-0.5,0.5,-1.0,-1.0,-0.875,-0.875,-0.875,-0.875,-1.0,0.375,-1.0,-0.5,-0.625,-0.625,1.0,75.625,10.625
1790898710664093778,1790849070728155369,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.46875,0,15,1,0.375,-0.5,-0.875,0.125,0.75,0.0,-0.625,-0.75,-0.125,-0.875,-1.0,0.75,-1.0,-1.0,-1.0,67.1875,41.875
1790925521842253919,1790820662803665119,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.40625,0,13,3,0.125,-0.25,-0.5,-1.0,0.375,0.125,-1.0,-0.875,-0.875,0.0,-0.875,0.25,-0.875,0.5,-0.75,69.1875,39.0
1790998397534843239,1790741972551901602,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.0,0,0,16,-0.625,0.25,-1.0,-1.0,-1.0,-1.0,-0.875,-0.5,-0.875,0.125,-1.0,-0.75,0.0,-1.0,0.5,77.5625,7.8125
1791006232758640874,1790955172988162309,CURRENTLY_RATED_NOT_HELPFUL,0,NOT_HELPFUL,16,16,0.0625,0,2,14,-0.875,-0.5,-1.0,-1.0,-0.875,-0.875,-0.875,-0.5,-0.625,-0.25,-1.0,-0.875,-0.5,-0.5,0.375,72.375,11.8125
1791113333258559940,1791001544952893680,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.53125,1,15,0,1.0,-1.0,-0.875,0.875,0.875,0.5,-0.125,-1.0,-0.875,-0.5,-1.0,-0.25,-1.0,-1.0,-1.0,67.625,57.6875
1791405578029584579,1791317407501578530,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.53125,1,15,0,0.875,-1.0,-0.5,1.0,0.625,0.75,0.375,-1.0,-1.0,-0.875,-1.0,-1.0,-1.0,-1.0,-1.0,75.5,58.5625
1791494599451566395,1791331685658685590,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.8125,10,6,0,0.875,-0.875,0.375,0.375,1.0,0.75,0.625,-1.0,-0.375,-1.0,-1.0,-1.0,-0.625,-1.0,-1.0,75.625,70.5
1791824235674923478,1791785257252827608,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.0,0,0,16,-0.75,0.375,-1.0,-1.0,-1.0,-1.0,-0.875,-0.875,-0.875,-0.375,-0.75,0.0,0.125,0.125,0.625,78.0625,6.9375
1791838676298953193,1791536454813831563,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.53125,1,15,0,1.0,-1.0,-0.75,1.0,0.625,0.75,0.375,-1.0,-1.0,-0.875,-1.0,-1.0,-1.0,-1.0,-1.0,77.125,65.5625
1792071584498229413,1792059295082930237,CURRENTLY_RATED_HELPFUL,2,HELPFUL,16,16,0.15625,0,5,11,-0.625,-0.25,-1.0,-1.0,-0.5,-0.5,-0.75,-0.375,-0.5,0.0,-1.0,-1.0,-0.375,0.5,-0.875,64.25,23.1875
1792561556238024990,1791959040018313688,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.875,12,4,0,1.0,-1.0,0.75,1.0,1.0,0.875,-0.375,-1.0,-1.0,-0.875,-1.0,-1.0,-1.0,-1.0,-1.0,82.0,76.3125
1792584143886295410,1792547343327228168,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.53125,1,15,0,0.75,-0.75,0.0,0.625,0.875,0.25,0.125,-1.0,-0.75,-0.375,-1.0,-1.0,-1.0,-1.0,-1.0,73.625,57.3125
1792589092015792388,1792555931567263780,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.875,13,2,1,0.875,-0.875,0.625,0.875,0.875,0.875,0.75,-1.0,-1.0,-0.875,-1.0,-1.0,-1.0,-1.0,-0.875,79.625,72.875
1792636524380442657,1792545685570543789,CURRENTLY_RATED_HELPFUL,2,HELPFUL,16,16,0.9375,14,2,0,1.0,-1.0,1.0,0.875,1.0,0.75,0.625,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,87.8125,78.625
1792914019709231242,1792696053978018243,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.0,0,0,16,-1.0,0.25,-1.0,-1.0,-1.0,-1.0,-0.75,-0.875,-1.0,0.0,-0.875,-0.625,0.875,-1.0,1.0,81.5,5.375
1793016368050172330,1792936803411890329,CURRENTLY_RATED_HELPFUL,2,HELPFUL,16,16,0.5,0,16,0,0.75,-0.75,-0.5,0.875,0.625,0.875,0.125,-1.0,-0.875,-0.75,-1.0,-1.0,-1.0,-1.0,-1.0,69.75,53.0625
1793535674928247007,1793010086958264819,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.09375,0,3,13,-0.5,-0.25,-0.625,-1.0,-0.75,-1.0,-0.75,-0.875,-0.5,0.0,-0.875,-1.0,0.0,-1.0,0.5,78.125,11.875
1793552881645154667,1793523934450872666,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.59375,3,13,0,0.875,-0.875,0.25,0.5,1.0,0.75,1.0,-1.0,-0.75,-0.625,-1.0,-1.0,-1.0,-1.0,-1.0,78.3125,66.9375
1793691233828688044,1793659200297369719,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.625,7,6,3,0.625,-0.625,0.5,0.25,0.375,-0.375,0.75,-0.75,-0.75,-0.625,-1.0,-1.0,-0.75,-1.0,-0.875,80.5,53.0625
1794699985860042848,1794003627771646386,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.5,0,16,0,1.0,-1.0,-0.125,0.375,0.875,0.125,1.0,-1.0,-0.5,-0.625,-1.0,-1.0,-1.0,-1.0,-1.0,69.0,53.125
1794872153042477146,1794507829719474554,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.5,0,16,0,1.0,-1.0,0.0,-0.375,0.625,0.875,0.875,-1.0,-0.625,-0.5,-1.0,-1.0,-1.0,-1.0,-1.0,68.75,45.0
1795017438259552432,1794869070191538379,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.1875,0,6,10,-0.625,0.375,-0.875,-0.5,-0.75,-0.625,-1.0,-0.5,0.0,0.75,-1.0,0.625,0.875,-0.5,-0.875,69.5,25.375
1795041981078614455,1795010804837761266,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.5625,3,12,1,0.875,-0.875,0.25,0.875,0.875,-0.25,0.5,-0.875,-1.0,-0.875,-1.0,-0.875,-1.0,-1.0,-0.75,76.6875,52.8125
1795079244889887075,1795005377894867233,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.0,0,0,16,-1.0,0.875,-1.0,-0.875,-1.0,-1.0,-1.0,0.875,-0.875,0.875,-1.0,0.875,0.375,-0.125,-1.0,79.5625,16.3125
1795107075879530893,1795033972130427189,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.5,0,16,0,0.625,-0.625,-0.25,0.75,1.0,-0.125,0.125,-1.0,-0.875,-0.875,-1.0,0.125,-1.0,-0.875,-1.0,67.25,53.75
1795146888032776425,1794984705353298276,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.46875,0,15,1,0.125,-0.5,-0.5,-0.625,-0.5,0.25,-0.625,-0.75,0.5,-0.5,-1.0,0.625,-0.75,0.25,-0.875,66.375,33.5
1795442438863036732,1795368429219991975,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.5,0,16,0,0.75,-0.875,-0.25,1.0,0.25,0.5,0.875,-1.0,-1.0,-0.375,-1.0,-1.0,-1.0,-1.0,-1.0,68.5,47.9375
1795537941445423293,1794788456574365736,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.84375,11,5,0,0.875,-0.875,0.5,1.0,1.0,1.0,0.375,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,78.875,74.0
1795539842694086803,1795505516921151993,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.59375,4,11,1,0.75,-0.75,0.25,0.875,0.75,0.375,0.5,-0.875,-1.0,-0.625,-1.0,-1.0,-1.0,-1.0,-1.0,77.1875,61.3125
1795660341755400513,1793401453127569622,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.53125,1,15,0,0.75,-0.875,-0.375,0.75,0.625,0.375,1.0,-1.0,-0.875,-0.75,-1.0,-1.0,-1.0,-1.0,-1.0,72.1875,53.3125
1795765323766894994,1795734042605998266,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.5,0,16,0,0.625,-0.625,-0.375,0.875,1.0,0.0,0.875,-1.0,-0.875,-0.5,-1.0,-1.0,-1.0,-1.0,-1.0,71.9375,52.9375
1795919250780987434,1795914404627628411,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.4375,0,14,2,0.0,0.0,-0.5,-1.0,-0.375,0.375,0.375,-0.875,-0.875,0.25,-1.0,-1.0,-0.625,-1.0,-1.0,75.375,45.1875
1795972866682294560,1794126231513837974,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.5,0,16,0,0.625,-1.0,0.125,0.5,0.625,0.25,0.75,-1.0,-0.875,-0.875,-1.0,-1.0,-0.875,-1.0,-0.875,69.6875,54.1875
1796200741218193859,1780427951580098998,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.375,0,12,4,-0.375,-0.25,-1.0,0.375,-0.375,0.125,0.125,-0.875,-0.875,0.5,-1.0,-1.0,-0.5,-0.75,-0.75,64.5625,39.0625
1796207777209094430,1795189587603566664,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,1.0,16,0,0,1.0,-1.0,1.0,1.0,1.0,0.75,0.75,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,85.875,86.0
1796428212555128919,1796127558439690499,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.4375,0,14,2,0.0,-0.375,-0.875,0.625,-1.0,0.5,-0.375,-1.0,-0.75,0.875,-1.0,-0.5,-0.375,-0.875,-0.25,62.0625,36.1875
1796580504004931626,1796575138315477258,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.4375,0,14,2,0.375,-0.375,-0.25,-1.0,0.625,0.5,0.25,-0.625,0.625,-0.25,-0.875,-1.0,-1.0,-0.875,-1.0,65.75,47.0625
1796654733484015731,1796571088182251915,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.5,0,16,0,-0.75,0.75,-0.875,-1.0,0.75,0.5,0.25,-0.875,-0.125,-0.125,-1.0,-1.0,-0.75,-0.375,-1.0,63.75,45.9375
1797293209678237953,1797113916553937137,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.5,0,16,0,0.75,-0.875,-0.125,0.5,0.5,0.125,-0.5,-1.0,-0.75,-0.375,-1.0,-0.875,-1.0,-0.875,-1.0,66.4375,50.5625
1797526277605257638,1797399041653014809,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.4375,0,14,2,0.375,-0.5,-0.75,-0.625,0.0,0.375,-1.0,-0.875,-0.25,-0.125,-0.875,0.25,-1.0,-0.75,-1.0,64.5625,41.625
1797551427662856576,1797300894968815769,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.53125,1,15,0,0.875,-1.0,-0.125,-0.625,0.875,0.875,0.375,-1.0,-0.25,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69.25,58.375
1797575649370034559,1797553997039186400,CURRENTLY_RATED_HELPFUL,2,HELPFUL,16,16,0.625,4,12,0,0.875,-0.875,0.375,1.0,1.0,0.375,-0.75,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,78.75,63.1875
1798124329856815438,1798074753175208189,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.34375,0,11,5,0.25,-0.375,-0.625,-1.0,-0.375,-0.375,0.5,-1.0,-1.0,-0.25,-1.0,-1.0,-0.875,-1.0,0.25,74.875,26.75
1798133498953249170,1798060080971346275,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.9375,14,2,0,1.0,-1.0,0.875,1.0,1.0,0.875,0.375,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,84.625,81.0
1798305982273216854,1798194706121376219,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.0,0,0,16,-1.0,-0.25,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.875,0.25,-1.0,-1.0,0.5,-1.0,-0.25,80.4375,6.25
1798340707825910237,1798333677824549026,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.5,0,16,0,0.875,-0.875,0.125,0.625,0.875,-0.125,0.75,-1.0,-0.875,-0.375,-1.0,-1.0,-1.0,-1.0,-1.0,73.9375,58.0625
1798503944584397054,1798483803033489712,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.5625,2,14,0,1.0,-1.0,0.0,0.75,0.875,0.625,-0.25,-1.0,-1.0,-0.625,-1.0,-1.0,-1.0,-0.125,-1.0,76.375,65.125
1798561320356462698,1798261017992196410,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.0625,0,2,14,-0.75,0.625,-1.0,-1.0,-1.0,-0.875,-0.75,-0.625,-0.125,0.375,-0.875,-0.375,0.875,-1.0,0.5,74.375,15.5
1798686718687879466,1798459999301120147,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.25,0,8,8,-0.375,0.125,-0.875,-1.0,0.0,-0.75,-0.25,-0.625,0.625,-0.25,-1.0,-1.0,-1.0,-0.875,-1.0,70.0,31.5625
1798976211672268918,1798841165049200711,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.5,0,16,0,-0.375,0.25,-0.625,0.375,1.0,0.5,-0.75,-0.625,-0.125,-0.75,-1.0,0.0,-1.0,-0.25,-1.0,59.4375,48.0
1799545885413589267,1799176733490614342,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.0,0,0,16,-1.0,-0.125,-1.0,-1.0,-1.0,-1.0,-1.0,-0.75,-0.875,0.625,-0.75,-1.0,1.0,-1.0,-0.625,76.125,9.1875
1799606253599199325,1799529700517433442,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.5,0,16,0,0.875,-0.875,-0.25,-0.125,1.0,0.0,0.625,-1.0,-0.5,-0.5,-1.0,-1.0,-0.875,-1.0,-1.0,70.9375,49.8125
1799661765690589486,1799502929570955748,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.0,0,0,16,-0.875,0.875,-1.0,-1.0,-1.0,-1.0,-0.875,-0.875,-1.0,-0.25,-1.0,-0.375,-0.5,-1.0,0.625,82.625,6.4375
1800198991033901340,1799087376817656134,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.0,0,0,16,-1.0,0.25,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.25,-0.875,-0.75,0.5,-0.875,0.125,83.9375,4.6875
1800324108317593880,1800264626212569594,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.03125,0,1,15,-0.5,0.125,-0.875,-1.0,-0.875,-1.0,-0.875,-0.75,-1.0,-0.125,-0.875,-0.875,-0.25,0.625,1.0,76.75,14.0
1800353104707391598,1800167356284719488,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.5,0,16,0,0.75,-0.75,0.125,-0.25,1.0,0.5,0.875,-0.875,-0.125,-0.75,-1.0,-1.0,-0.875,-1.0,-1.0,71.6875,55.5625
1800494366185713985,1800272669381898658,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.1875,0,6,10,-0.875,0.625,-0.75,-0.625,-0.625,-0.25,-0.875,0.25,-0.5,0.0,-1.0,-0.75,0.375,-0.5,-0.75,67.75,24.0
1800512140811338164,1800270871283610037,NEEDS_MORE_RATINGS,1,NEEDS_MORE_RATINGS,16,16,0.5,0,16,0,1.0,-1.0,-0.625,0.875,1.0,0.625,0.375,-1.0,-1.0,-0.5,-1.0,-1.0,-1.0,-1.0,-1.0,74.375,56.375
